type,concept,page,section,body,source,gap,see_also
FSD,fsd:NullificationLoop,feasible-region.html,,The Nullification Loop is the additional stable equilibrium the architecture produces when applied to a cross-departmental submission requiring integrated assessment: no single institution holds both the evaluative obligation and the evaluative capacity simultaneously; no feedback loop holds sufficient correction authority; no coordination mechanism exists between the three institutions that collectively hold the function; and the EU exogenous constraint is entering a mandatory evaluation the domestic architecture cannot filter.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Submission,feasible-region.html,,It is the architecture's stable output when applied to exactly the class of problem this submission represents — when no node in the system holds the obligation to recognise that the collective function has not been performed.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,feasible-region.html,,Its non-production through non-determination is a classic public goods market failure: the cost of evaluation falls on a single submitter; the benefit is non-excludable across the population; no individual node captures enough of the collective benefit to make evaluation individually rational.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,feasible-region.html,,Its non-production through non-determination is a classic public goods market failure: the cost of evaluation falls on a single submitter; the benefit is non-excludable across the population; no individual node captures enough of the collective benefit to make evaluation individually rational.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:NullificationLoop,feasible-region.html,,The Nullification Loop is the mechanism by which that equilibrium is preserved.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,feasible-region.html,,The appropriate corrective is Pigouvian: a statutory instrument that internalises the externality of non-determination into the decision-making calculus of the bodies that produce it.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,feasible-region.html,,The appropriate corrective is Pigouvian: a statutory instrument that internalises the externality of non-determination into the decision-making calculus of the bodies that produce it.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:CompetentAuthority,feasible-region.html,,"Swap ""competent authority"" for ""field coordinator"" and ""evaluation function"" for ""logistics dispatch"" and the architecture described in §09 is the standard operating condition of humanitarian response: mandate without integrated command, coordination bodies with audit authority but no directive power, and an accountability chain legally fixed on one actor while execution disperses across a dozen.",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Submission,fsd-ontology.html,,Qualifying Submissions (Duty to Determine),FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,fsd-ontology.html,,"An ontology mapping the duty of determination, prohibited administrative practices, structural failure conditions, and loop-closure mechanisms to a machine-readable knowledge graph — built for European interoperability.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,fsd-ontology.html,,4.1 CORE SUBMISSION s.2,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,fsd-ontology.html,,fsd:Submission Aighneacht,FSD-Ontology-2026.md — Submission,,
FSD,fsd:PublicBody,fsd-ontology.html,,"Formal written communication to a public body identifying the submitter, setting out material of potential national utility, inviting determination.",FSD-Ontology-2026.md — Public Body,,
FSD,fsd:Determination,fsd-ontology.html,,"Formal written communication to a public body identifying the submitter, setting out material of potential national utility, inviting determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,fsd-ontology.html,,SubmissionOfNationalUtility,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,fsd-ontology.html,,DualUseSubmission,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,fsd-ontology.html,,HighRiskAISubmission,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,fsd-ontology.html,,TestableSubmission,FSD-Ontology-2026.md — Submission,,
FSD,fsd:SufficiencyAssertion,fsd-ontology.html,,s.5A: no sufficiency assertion available without a prior arranged testing opportunity.,FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:PublicBody,fsd-ontology.html,,fsd:PublicBody Comhlacht Poiblí,FSD-Ontology-2026.md — Public Body,,
FSD,fsd:Determination,fsd-ontology.html,,"Any body bearing a determination obligation: ministers, departments, statutory bodies, Oireachtas clerks (Art.15 savings), designated competent authorities.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,fsd-ontology.html,,Ombudsman,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Determination,fsd-ontology.html,,"Residual determination authority, Part VI.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopCondition,fsd-ontology.html,,"On loop condition: investigate, report, apply to the High Court.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:IndependentAuditor,fsd-ontology.html,,fsd:IndependentAuditor,FSD-Ontology-2026.md — Independent Technical Auditor,,
FSD,fsd:Determination,fsd-ontology.html,,4.3 DETERMINATION s.3,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,fsd-ontology.html,,fsd:Determination Cinneadh,FSD-Ontology-2026.md — Determination,,
FSD,fsd:SufficiencyAssertion,fsd-ontology.html,,"Silence, acknowledgement, sufficiency assertion excluded by s.3(3).",FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:Determination,fsd-ontology.html,,owl:disjointWith NonDetermination.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,fsd-ontology.html,,AcceptanceDetermination,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,fsd-ontology.html,,"Accepts submission, opens statutory evaluation.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,fsd-ontology.html,,RejectionDetermination,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,fsd-ontology.html,,ReferralDetermination,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,fsd-ontology.html,,fsd:NonDetermination Neamh-Chinneadh,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,fsd-ontology.html,,fsd:NonDetermination Neamh-Chinneadh,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Determination,fsd-ontology.html,,No determination within the s.3(1) period — established regardless of conduct form (silence / ack / sufficiency / amnesia).,FSD-Ontology-2026.md — Determination,,
FSD,fsd:ProhibitedPractice,fsd-ontology.html,,4.4 PROHIBITED PRACTICES Pts II–III,FSD-Ontology-2026.md — Prohibited Practice,,
FSD,fsd:ProhibitedPractice,fsd-ontology.html,,fsd:ProhibitedPractice Cleachtas Toirmiscthe,FSD-Ontology-2026.md — Prohibited Practice,,
FSD,fsd:Determination,fsd-ontology.html,,"Each is categorically wrong, not a lesser determination — none can satisfy the s.3 duty.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,fsd-ontology.html,,"Successive officers meet the submission as if new — passive reset, no accumulated obligation.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,fsd-ontology.html,,Active deletion of lodged correspondence without determination/transmission/record.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,fsd-ontology.html,,"Determination issued by a body lacking CA designation, relying on another non-CA body's conclusions.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:StructuralCondition,fsd-ontology.html,,4.5 STRUCTURAL CONDITIONS s.2A,FSD-Ontology-2026.md — Structural Condition,,
FSD,fsd:StructuralCondition,fsd-ontology.html,,fsd:StructuralCondition Coinníoll Struchtúrach,FSD-Ontology-2026.md — Structural Condition,,
